DtObsHydro;22864;11861;22721;23481;26564;26762;26666;12641;12121;12661;12701
2000-05-14 22:00:00;7.13831;13.015598;;4.73407;;;;15.694;11.1155;4.4981;12.294285
2000-05-15 22:00:00;7.155631;13.040902;4.428076;4.706597;;;1.4282;15.624;11.0729;4.4738;12.275714
2000-05-16 22:00:00;7.155631;13.040902;;4.668953;;;;15.624;10.9222;4.6197;12.257142
2000-05-17 22:00:00;7.155631;13.040902;;4.633856;;;;15.554;10.665;4.7412;12.238571
2000-05-18 22:00:00;7.172952;13.066207;;4.598962;;;;15.554;10.6292;4.8627;12.22
2000-05-19 22:00:00;7.172952;13.066207;;4.562672;;;;15.624;10.6063;4.8627;12.182857
2000-05-20 22:00:00;7.190273;13.091511;;4.526906;5.159;;;15.624;10.6063;4.8384;12.145714
2000-05-21 22:00:00;7.190273;13.091511;;4.491237;;;;15.554;10.5642;4.7898;12.108571
2000-05-22 22:00:00;7.190273;13.116815;4.128083;4.456939;;;;15.554;10.5642;4.7898;12.071428
2000-05-23 22:00:00;7.207594;13.116815;;4.420098;;2.968214;;15.554;10.5642;4.7655;12.034285
2000-05-24 22:00:00;7.207594;13.116815;;4.398341;;;;15.554;10.5222;4.7412;11.997142
2000-05-25 22:00:00;7.207594;13.14212;;4.374089;;;;15.554;10.5222;4.6926;11.96
2000-05-26 22:00:00;7.224916;13.14212;;4.351184;;;;15.554;10.3835;4.8627;11.922857
2000-05-27 22:00:00;7.224916;13.14212;;4.32828;5.03;;;15.554;10.3127;4.887;11.885714
2000-05-28 22:00:00;7.242237;13.14212;;4.305375;;;;15.474;10.3127;4.8627;11.848571
2000-05-29 22:00:00;7.242237;13.167424;4.167642;4.282518;;;;15.474;10.3127;4.8141;11.811428
2000-05-30 22:00:00;7.259558;13.167424;;4.25889;;2.927639;;15.474;10.3127;4.8141;11.774285
2000-05-31 22:00:00;7.277058;13.167424;;4.238847;;;;15.624;10.3545;4.8384;11.737142
2000-06-01 22:00:00;7.294558;13.192729;;4.217673;;;1.258;15.624;10.3545;4.8627;11.7
2000-06-02 22:00:00;7.329558;13.192729;;4.197823;;;;15.624;10.3963;4.8384;11.774285
2000-06-03 22:00:00;7.347058;13.218033;;4.176648;4.966;;;15.554;10.3963;4.8627;11.848571
2000-06-04 22:00:00;7.364558;13.218033;;4.155475;;;;15.554;10.3963;4.8627;11.922857
2000-06-05 22:00:00;7.382058;13.243338;4.207377;4.134637;;;;15.694;10.4802;4.9116;11.997142
2000-06-06 22:00:00;7.347058;13.243338;;4.114036;;2.911444;;15.694;10.5222;4.887;12.071428
2000-06-07 22:00:00;7.329558;13.218033;;4.085263;;;;15.694;10.3644;4.887;12.145714
2000-06-08 22:00:00;7.294558;13.167424;;4.055376;;;;15.694;10.3326;4.8627;12.22
2000-06-09 22:00:00;7.277058;13.14212;;4.025492;;;;15.624;10.2302;4.8384;12.182857
2000-06-10 22:00:00;7.242237;13.091511;;3.997387;4.81;;;15.624;10.2138;4.8141;12.145714
2000-06-11 22:00:00;7.224916;13.066207;;3.968056;;;;15.624;10.1749;4.8141;12.108571
2000-06-12 22:00:00;7.190273;13.015598;;3.938724;;;;15.554;10.146;4.7898;12.071428
2000-06-13 22:00:00;7.155631;12.990293;;3.908303;;2.864339;;15.554;10.1045;4.7655;12.034285
2000-06-14 22:00:00;7.13831;12.965285;;3.881602;;;;15.474;10.1045;4.7169;11.997142
2000-06-15 22:00:00;7.103667;12.915268;;3.855328;;;1.2453;15.474;10.063;4.6926;11.96
2000-06-16 22:00:00;7.086346;12.89026;;3.829053;;;;15.404;9.9866;4.5954;11.904285
2000-06-17 22:00:00;7.052035;12.840243;;3.801528;4.624;;;15.334;9.6953;4.5224;11.848571
2000-06-18 22:00:00;7.034879;12.815234;;3.775254;;;;15.264;9.6134;4.4981;11.792857
2000-06-19 22:00:00;7.000568;12.765218;;3.748163;;;;15.264;9.4901;4.4495;11.737142
2000-06-20 22:00:00;6.983413;12.740209;;3.524258;;2.758589;;15.194;9.4015;4.4495;11.681428
2000-06-21 22:00:00;6.949102;12.715499;;3.694176;;;;15.124;9.179;4.3786;11.625714
2000-06-22 22:00:00;6.931946;12.666077;;3.665956;;;;15.054;9.225;4.3093;11.57
2000-06-23 22:00:00;6.897804;12.641366;;3.637929;;;;14.974;9.0287;4.263;11.495714
2000-06-24 22:00:00;6.880817;12.591945;;3.611468;4.415;;;14.974;8.9885;4.2168;11.421428
2000-06-25 22:00:00;6.846843;12.567234;;3.583806;;;;14.904;8.9885;4.1705;11.347142
2000-06-26 22:00:00;6.829856;12.517813;;3.556142;;;;14.904;8.8878;4.1243;11.272857
2000-06-27 22:00:00;6.829856;12.493102;;3.527451;;2.615384;;14.834;8.8681;4.0549;11.198571
2000-06-28 22:00:00;6.81287;12.468691;;3.526098;;;;14.834;8.781;3.9855;11.124285
2000-06-29 22:00:00;6.81287;12.444279;;3.523741;;;;14.764;8.6941;3.9181;11.05
2000-06-30 22:00:00;6.81287;12.419868;;3.522562;;;;14.694;8.5405;3.8301;10.994285
2000-07-01 22:00:00;6.81287;12.371045;;3.520205;4.171;;1.0659;14.694;8.5008;3.7861;10.938571
2000-07-02 22:00:00;6.795883;12.346633;;3.519026;;;;14.694;8.4342;3.7421;10.882857
2000-07-03 22:00:00;6.795883;12.322222;;3.516669;;;;14.694;8.4342;3.6762;10.827142
2000-07-04 22:00:00;6.795883;12.29781;;3.515491;;2.520794;;14.694;8.3283;3.6322;10.771428
2000-07-05 22:00:00;6.795883;12.273399;;3.514313;;;;14.694;8.3151;3.6322;10.715714
2000-07-06 22:00:00;6.778896;12.248987;;3.514313;;;;14.624;8.2956;3.5882;10.66
